element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Po,-0.059021994,-1.084702,-0.72670496,-0.07778767,0.3352028,-0.5426901,0.8238997,0.25850055,-0.95767283,-0.11469339,-0.07677324,-0.02736025,-0.14181782,0.21722846,0.054073144,-0.6239127,0.36331007,-0.29796106,-0.30106413,0.0018099248,0.486064,-0.00059390673,-0.52145755,-0.12762843,0.23179881,0.37520176,-0.41395074,-0.07988364,-0.12686798,-0.17528999,0.05021643,-0.10538115,0.4786755,0.16011994,0.27669853,0.031437498,-0.27992153,-0.37561077,0.1743172,0.024957348,-0.44681776,0.03108599,-0.30564934,0.33700305,-0.3096299,0.021675259,-0.14829212,0.12306216,-0.40990102,-0.15652916,0.08224645,-0.22133906,0.4068664,0.10297802,0.5301402,0.32130992,0.2514325,0.009399566,0.26940867,0.38936436,0.24892083,0.094619304,-0.06724474,0.04943215,0.057034504,-0.20661873,0.0788424,0.12847753,-0.004269872,0.17286316,0.24558412,-0.14663954,0.247473,0.032538433,-0.12642069,-0.04495236,0.0006011054,-0.25389272,0.04022951,0.27902856,0.025981799,0.12350434,0.019096086,-0.029548012,-0.071173,0.22996868,-0.06756851,-0.1202724,-0.099654235,-0.010802963,0.083053626,0.11739417,0.014629003,-0.013398159,0.046664067,-0.069755815,0.000819467,0.0073941946,-0.09816781,-0.052908152
At,0.42220455,-0.09595745,-0.92744946,-0.4815157,-0.52831566,0.3037824,0.04641623,0.35237682,-0.4916495,0.32973552,0.18062502,-0.5440663,-0.20994738,-0.16013363,-0.22277965,-0.44457805,-0.04053268,0.23844764,-0.37395144,0.88025373,0.36199692,0.49334317,0.55540323,0.040821437,0.48704916,-0.1432731,0.042428758,-0.05353253,0.069066785,-0.06374183,0.12751494,-0.4475267,0.23922037,-0.044214975,-0.03384284,-0.40027633,-0.6391281,-0.046218097,-0.29139906,0.25031632,-0.010661516,-0.1388479,0.30739182,-0.14813669,0.14810497,0.09304184,0.023663666,0.12365061,-0.11757491,-0.25804204,-0.20480806,0.016329706,-0.106344625,0.026100265,-0.13135394,0.1963959,0.35582185,-0.08148718,0.08658884,0.19034348,-0.28546333,-0.15511137,-0.13756992,-0.44586775,-0.15215269,0.15825416,0.2265432,0.14948027,0.05315104,-0.13551193,-0.297045,0.07115257,-0.24082541,0.078693315,0.25247625,-0.08383742,0.072572485,-0.20060913,0.07016269,0.16605887,0.16482158,-0.16535048,-0.059478533,-0.13344288,-0.20117794,-0.070746884,-0.077579744,0.029449776,-0.20586148,-0.17363252,-0.028393004,-0.16200492,-0.049750917,0.07741791,-0.17745617,-0.23782021,0.12566356,-0.09752428,-0.05805181,0.0910704
Rn,1.383789,0.9282619,-0.9611468,-1.637542,-0.6778581,-0.11458388,-0.084443435,0.9585203,-0.3335678,0.9469974,-0.10711832,-0.25538707,-0.76094073,0.6538024,0.1243482,-0.49752784,0.99257123,-0.60544235,-0.07144406,0.08344987,0.4527375,-0.35813338,0.2663793,-0.53058916,-0.38546234,0.7236899,0.26182526,-0.116989225,-0.38313162,0.29850557,0.25712073,-0.5909587,0.14648771,-0.1443873,-0.005317971,-0.31700462,0.35927466,0.09587317,-0.3039252,-0.33692637,0.3039119,-0.3951767,-0.040414877,0.025069032,-0.050648496,-0.41050485,0.05781185,-0.15469754,-0.13810256,-0.14907204,0.098335594,0.1964072,0.39601302,-0.121241145,-0.13240841,0.20435822,-0.0016891807,0.0003628293,-0.15851542,-0.33170617,-0.2201694,-0.08960059,0.07083337,0.07416975,-0.07150353,-0.02965857,-0.16760804,0.16361196,0.14672025,0.01427941,-0.20038646,0.17100653,0.008189209,-0.1308354,-0.05999276,0.060098737,0.16794178,0.29275873,0.1842179,-0.0735441,-0.06343879,-0.011453882,0.048020873,0.032809544,0.12617785,-0.064985596,0.093190804,-0.11375826,0.0669153,-0.12770517,0.0017924905,0.0625704,-0.050290696,-0.07893296,0.049640886,0.12711518,0.03687387,-0.07166208,-0.0130299125,0.10025831
Fr,-0.30096954,-1.6337323,-0.20347515,-0.3763288,-0.18945242,0.32748866,-0.091011256,0.43810913,-0.7944852,-0.5716095,0.6957861,-0.09065926,1.1910658,-0.22192085,-0.76994824,0.44174647,0.121103,0.65063524,-0.22723174,-0.060917176,-0.27159044,-0.3800293,0.37874702,0.96068704,0.26247042,0.9884932,0.35422412,-0.3355404,-0.25821662,0.3272344,0.083926514,-0.06690627,0.06472825,-0.43082157,-0.012217965,-0.71745443,-0.096027836,-0.121623576,-0.19824345,0.28549373,-0.27895206,0.4391403,-0.18617259,0.16905841,0.4622721,-0.24185678,0.07826051,-0.2970434,-0.1731378,0.19456047,-0.00069229305,0.12798142,-0.00012072176,0.05241925,0.1176913,-0.010614034,-0.11589733,-0.23818722,-0.14151163,-0.097719915,-0.09444263,-0.23788875,0.1743155,0.2559315,-0.11900191,0.06194358,-0.049374092,-0.023480702,-0.15867403,-0.037486084,0.12622881,0.025174215,-0.29390335,0.15718769,-0.13362706,0.077440426,-0.015188873,0.05537252,-0.10894578,0.18669894,-0.20329738,0.0124245435,0.06131769,0.036064986,-0.039620865,0.07518918,-0.011402329,0.0011837557,-0.082202956,0.15972184,-0.2028256,0.07840869,-0.16324075,0.014613681,0.06176704,0.000108784065,-0.02237647,-0.0008748714,0.045651186,-0.09537583
Ra,0.46456623,-0.57972527,-0.4645122,-1.1838454,-0.6219127,-0.59102416,0.09456575,0.2546423,0.397297,0.3151031,0.6325192,-0.12076777,-0.00359983,0.32415712,-0.056914635,0.54552394,-0.08908916,-0.42271465,-0.16388248,-0.00012175739,0.45026642,-0.30761072,0.12569313,0.33960134,0.050926782,0.13875872,0.20611195,0.177317,0.24196994,0.3931411,0.24659336,0.5163554,0.09379771,0.26809204,-0.1809946,-0.030101657,-0.15030763,0.0040516313,0.24795651,-0.088599466,-0.0129959285,-0.31553257,0.061785735,-0.15075147,0.12571831,0.26085895,-0.32193604,-0.13241751,0.10855819,0.12947205,-0.3438178,-0.27832675,-0.18802643,-0.06098044,0.525633,0.5150376,-0.19744438,0.2728714,0.14957756,-0.18179908,0.1545157,-0.18822894,-0.15657783,0.03681695,-0.11037214,0.00031945854,0.047448855,0.023033347,-0.1452836,-0.18804945,0.30403638,-0.036709677,0.06195862,0.109166816,-0.19337492,-0.087346464,-0.14784712,0.0646892,0.23494369,-0.0959593,0.15072064,-0.012446865,-0.13998537,0.028354762,0.075521216,-0.14886554,0.12902367,-0.10321891,0.24695903,0.123517156,0.04360565,0.18697347,-0.13897148,-0.022788309,-0.0814468,-0.19331697,-0.01626803,-0.054150254,0.03900934,-0.026289884
Ac,0.2251889,-0.53955364,0.26598537,-0.88837504,-0.44335037,-0.49799,-0.3872493,0.42066824,-0.6897776,-0.3801137,-0.5236796,-0.2076561,0.43163514,0.31913653,0.04968695,0.025359444,0.43910053,0.42290416,-0.2237365,-0.34621513,0.06969921,0.119544685,-0.1257208,0.21108057,0.6699158,-0.33563015,0.2719701,0.2401827,-0.33385515,-0.45600933,0.12714913,0.1489445,0.044898722,0.0017470866,0.38896585,0.034222968,0.16142662,-0.5075745,-0.11278763,0.33751562,0.12787567,-0.261398,-0.054561127,-0.06031003,0.24843071,0.21928027,-0.052737612,0.18427214,0.021530189,0.0541181,0.08194649,-0.27649778,-0.032759577,-0.23244017,-0.026218157,0.122478135,-0.048454903,-0.0012824535,0.43205696,-0.09911275,-0.10811045,-0.01740633,-0.01005077,-0.11758959,0.30582458,-0.023539819,-0.072516754,-0.04483881,0.070882656,-0.17649335,-0.058498092,0.072557785,-0.116858736,-0.017849721,0.24760199,-0.2671027,0.17933849,0.0753468,-0.06086531,0.01649521,-0.030798951,0.07719828,-0.064693525,0.23514906,0.13344987,0.20132083,0.11080217,0.17871499,0.02972009,0.050867304,0.06536982,-0.2320477,0.080150515,0.15754262,-0.0961754,0.21281645,-0.016247792,-0.02029291,0.16048904,0.006987784
Th,0.5695132,0.5562401,0.37631923,-0.48240507,0.11648803,-0.5661371,-0.6547816,0.90624106,0.4624675,0.45531797,-0.03966188,0.67561734,0.048609965,0.3679824,0.03621819,0.3166647,0.08759453,0.17917226,0.07175834,-0.009765655,-0.124981955,-0.58319575,0.21029569,0.17390053,0.019676298,0.14733972,-0.22078076,0.21333605,-0.17883852,-0.3973224,0.030989014,0.098882094,-0.086933166,0.085951954,0.106716126,0.08351593,-0.27220964,-0.3695733,-0.20203948,-0.043756872,0.06404695,0.30869853,0.2768029,-0.23564276,-0.11066092,-0.00040516164,-0.3052689,-0.016701413,0.19834194,0.3010034,-0.5115043,-0.32501924,-0.20451085,0.04002339,-0.21862125,0.19530292,-0.014248174,-0.45315284,-0.2863108,-0.26459396,0.113711566,0.01631726,-0.115218654,-0.11620728,-0.20169953,-0.26976952,-0.09068881,0.50108516,-0.053479336,0.16144855,-0.079701915,0.087427445,0.20548238,0.0443021,0.060554493,-0.05415592,-0.10923216,-0.082448974,-0.19301489,-0.12059317,-0.0037299693,0.027342405,0.031152412,-0.13697608,0.21140803,-0.03665348,0.07624207,-0.10552715,-0.10040411,-0.018256104,0.059652306,0.06828604,0.04309938,0.32733718,-0.12881048,0.04352192,-0.09857597,0.04156263,0.023750164,-0.08499422
Pa,0.003173411,-1.947253,-0.6486517,-0.33722484,0.72834307,-0.33951926,-1.1496242,0.1721361,-0.09990813,0.27873972,0.9571185,0.007841377,-0.5462303,0.22904643,-0.07814802,0.010729268,0.19065776,0.64649415,-0.12690225,0.28497753,-0.3824206,-0.12937473,-0.3025077,-0.19666302,0.29812035,-0.06096877,-0.34690297,0.18071237,-0.28019238,0.24810094,-0.14589323,-0.17938572,0.34383214,0.11509428,-0.24930772,-0.08444014,0.28858292,0.15095192,0.17405804,0.014982939,-0.08547887,0.11424379,-0.0023121964,-0.24478611,-0.19124661,0.15313607,-0.16592875,-0.021258911,0.26973635,-0.016781297,0.03851285,-0.16419557,0.3391259,0.082628205,0.07396038,-0.15553391,0.105074085,-0.23792003,-0.07429165,-0.0641317,-0.14742436,0.43324357,-0.08673476,0.077370755,-0.021532804,-0.004543662,0.0022324184,0.10787749,-0.44531703,-0.10349977,0.1627687,-0.16927998,-0.12453304,-0.2730266,0.28768566,0.11551258,0.079181,-0.26828653,0.34396052,-0.09900138,0.059069015,-0.15257066,0.12249814,0.078459375,-0.027720522,-0.005456537,-0.07386506,0.06420501,0.139947,0.10031432,-0.151225,0.05397923,0.058019046,-0.15357137,-0.22257629,0.18979791,0.095278256,0.08120541,-0.014628293,0.00367315
U,-0.23301603,-0.57815796,-0.5466361,-0.4451332,-0.2606623,-0.6247989,-0.67282987,0.14078547,0.44247097,0.803228,-0.43232977,0.88347614,-0.21766256,-0.35039553,-0.28875172,0.6446772,0.410398,0.31898618,-0.13020992,-0.39015946,-0.1721763,0.79648036,-0.44398767,-0.22504845,0.58279777,0.21933898,-0.12494151,0.2857536,-0.35756266,-0.16145241,-0.27187052,0.30936325,-0.18015543,-0.35343266,0.6876931,0.37266913,0.2880407,-0.33265206,-0.26974756,-0.16927165,-0.013902403,0.02851855,-0.19376598,-0.22327192,0.10354616,-0.36594823,-0.00017165393,-0.08051839,0.08559612,-0.009259724,-0.33085772,0.121632256,-0.36440584,0.1717533,0.025648154,0.077544674,0.035590515,0.057047818,-0.03549226,-0.10670586,0.0792175,0.17796679,0.08109237,0.095393404,-0.0974155,-0.031076983,0.01354336,-0.08010186,0.08325155,-0.18496753,-0.03605308,-0.13003062,0.03367497,0.20333561,0.21077141,-0.042248525,0.104387976,0.25518855,0.03440454,0.2173932,0.042302012,0.28452498,0.12122059,-0.12971096,-0.2605348,-0.16399045,-0.161029,0.22369455,0.049617507,-0.1257849,0.15405193,0.14017269,-0.058975667,-0.12074506,0.13951321,-0.07545982,0.11338396,-0.12658902,-0.15830857,-0.020322591
Np,0.39423263,-0.6877457,0.29663748,-0.8654921,-0.8358858,-0.20269166,-1.1048298,0.17083074,-0.3459097,0.278547,0.6714517,0.104056746,-0.41596428,0.0038689524,-0.6192732,0.2444376,-0.4293669,0.19541144,0.34410027,-0.27787742,-0.42892066,0.119107485,-0.47006756,0.27904236,0.06918585,0.012056831,-0.11457838,0.033010915,0.508849,0.28644055,-0.039547652,0.16761208,-0.062288404,-0.23176664,0.19911611,-0.08074894,-0.27072152,-0.041028745,-0.22129601,-0.04726576,0.27015528,0.19717784,-0.1333625,0.17367624,-0.19598463,-0.0312136,-0.049651522,0.3210238,0.033987258,-0.25192592,0.2166632,0.22134402,0.080925085,0.035803393,-0.10228586,0.10255035,-0.20699161,0.21886715,0.16548114,-0.05365929,0.036853544,-0.086612225,-0.2855452,-0.39135742,-0.21313491,0.11935474,0.013841011,0.14945602,0.010939721,-0.056043975,-0.15211245,0.046242863,0.18742433,-0.10197428,-0.06711821,0.1244759,-0.06522741,0.115157664,-0.008577816,0.09036212,-0.06772951,-0.22947888,-0.20052488,0.09508996,-0.016562872,0.06451774,-0.030487143,0.24477804,0.00080123544,-0.10826299,-0.070660785,0.0011324193,0.11480688,-0.2041769,-0.018444989,0.047590196,-0.19620699,0.011400739,0.06140338,-0.033817865
Pu,-0.49236518,-1.1229162,-0.25842696,-1.5727248,-0.37578642,-0.592378,-0.22792996,0.28292528,-0.5888838,0.09889479,-0.56392217,0.0611982,-1.072557,0.20246553,0.016361661,-0.4741727,-0.7315805,-0.26938313,0.49796522,-0.70312107,-0.78766173,0.39618337,-0.5118953,0.27807388,-0.185916,0.62097156,-0.12889116,-0.34379616,0.55324674,-0.2978242,-0.033623245,0.34735927,-0.19664966,0.030508846,-0.014462314,-0.108088985,-0.47877315,-0.046660595,-0.09120326,-0.39942783,-0.29276943,0.12969278,-0.14824903,-0.05159488,-0.08906798,-0.12479706,-0.17062886,0.0057491027,0.117372975,-0.19501562,0.23345459,-0.04277598,-0.06121108,0.26594794,0.0773646,-0.03709557,0.049385045,-0.07905552,-0.099318355,0.006484656,0.088254735,-0.30590507,0.20947894,0.09358911,0.13027312,0.04376855,0.07872975,-0.23402508,-0.011653811,0.18368384,0.21270326,0.121824175,-0.10347852,-0.08359887,-0.0718261,-0.057343144,0.17181163,-0.059086423,-0.26608038,-0.055929128,0.1487796,-0.1497218,0.17386906,-0.07638987,0.16335154,-0.028110892,0.13861832,-0.08851689,-0.027253643,-0.10002266,0.08990797,-0.1990175,0.055200636,-0.090350136,-0.1587426,0.03843571,0.11196728,-0.07015406,0.051064115,-0.059917767
Am,1.713174,0.75705755,-0.9589585,-1.155127,-0.89492357,-0.97078675,-0.71144485,0.9344233,0.17527819,0.37163883,0.4656538,-0.19912565,0.4444031,-0.1050073,0.6631092,-0.46396017,0.11091026,-0.016980106,-0.45229763,-0.46380466,0.12220131,0.09384973,-0.61705065,0.3294569,-0.18701327,-0.30333152,0.13357604,-0.5950464,0.043705087,-0.068158686,-0.07063241,0.08604984,0.034636386,-0.15826944,0.1880311,0.104821056,0.13403586,-0.07114067,0.20926023,-0.07652591,0.32698527,-0.038711175,0.1914594,0.42252344,0.10818285,-0.08403891,0.014801659,-0.10165281,0.27788305,0.19229144,-0.24023488,-0.058431894,0.23896652,-0.357899,-0.026626855,-0.44096777,0.08633376,-0.1829788,-0.25967893,0.2938166,-0.0019924752,-0.05979579,-0.28719962,0.0075833015,0.08284487,0.29510936,-0.2007586,-0.11069617,-0.022877812,0.05679869,0.018329948,-0.20334558,0.0041041747,0.073749475,-0.05743282,-0.045422655,-0.18404591,-0.12923925,0.107139096,-0.021285266,-0.02738548,-0.14487892,-0.1571098,-0.18229072,0.057195604,-0.030409269,-0.031768188,-0.051494814,-0.10702701,0.12827483,0.1304374,-0.029432027,0.17131105,0.049094148,0.14790633,-0.16986984,-0.12551755,0.24925457,-0.061384246,0.00071819127
Cm,0.8184234,0.032364056,0.87800324,-1.1945024,-0.0910378,-0.028066657,-0.5738425,0.27758783,-0.23417684,-0.012650011,-0.10345387,-0.39555138,-0.58136,-0.14389701,0.086455144,0.113646194,0.462918,0.41675183,0.00079691596,0.11083891,0.12834299,-0.27242655,-0.19041596,0.41234145,0.2641379,-0.28906575,-0.31156218,-0.3493361,0.24436535,-0.1100117,0.13089937,0.26227245,-0.1871789,-0.10452469,-0.16228065,0.42465198,0.60093415,0.17273864,-0.039273635,0.05809383,0.03311742,-0.11116989,-0.24283904,-0.09985401,-0.09668284,-0.18911794,0.32287464,0.108654246,-0.23871186,-0.020278055,-0.23751286,-0.13533415,-0.09273219,0.14891271,-0.020592801,0.088533275,-0.068202436,-0.0957402,0.19238526,0.039469674,-0.23324037,-0.071854584,0.23408017,0.15827565,0.28239417,0.03970274,0.18032451,0.059102286,-0.03529657,0.23706073,-0.13770072,0.010749759,-0.12763941,0.05220139,0.17249343,0.19888993,-0.1645462,-0.1560097,-0.12357251,0.009009769,-0.20773134,-0.18082356,0.22393285,0.06622794,-0.008221896,-0.018921865,-0.06037302,-0.12991379,0.11245216,-0.037965268,0.11426586,-0.27887708,-0.033194732,-0.047664043,0.20935278,-0.16609424,-0.17093506,0.08339591,0.069862545,0.08173801
Bk,0.66507345,-0.67156684,0.7229332,-0.23263207,-1.361134,0.5536433,-0.86155176,1.2225726,-0.33335164,-0.10652923,-0.045786433,-0.013218958,0.28569388,-0.75018835,0.51992637,0.6208886,0.28402728,0.47076744,0.037734054,0.5209577,-0.013868365,-0.068421096,0.4310534,-0.66512734,0.087701276,0.15539204,-0.4846506,0.0023407154,0.3598572,0.40718538,-0.082245484,-0.1254221,-0.4554032,-0.10058063,-0.16692221,0.34213042,0.24616975,0.113744825,-0.2337831,0.22407302,-0.11624375,-0.010017276,0.005252137,-0.1929386,-0.18518864,-0.06846214,-0.22196296,0.20601971,-0.19084965,0.07460503,0.14724278,0.12931076,0.037327513,0.12749198,0.14243868,0.025532935,0.0326854,0.09874547,0.23384471,0.30942732,0.30648232,-0.061290354,-0.08998664,-0.18782178,0.17963928,0.07733516,-0.019132676,-0.006064631,0.16918443,0.2346436,-0.0106756035,0.18455581,0.028090918,0.26524937,-0.19974604,0.004795216,-0.05929226,-0.2248666,0.07667635,-0.054327633,-0.04363706,0.23622462,-0.01541508,0.088422015,0.12901114,-0.1716262,0.13510033,0.085599355,-0.098892964,0.16978495,-0.055602062,0.23184083,0.1992619,0.041917577,-0.07876081,0.11404082,-0.013222035,-0.08205993,-0.13330483,0.085263595
Cf,0.41006058,-1.4822342,-0.067953646,-0.06169445,-0.48727375,-0.07641337,0.02657066,0.05187142,-0.65191895,-0.27774036,-0.6848773,0.873831,-0.4986726,-0.42822626,0.32502228,0.050232477,0.25363132,0.31207338,-0.89697635,0.07524371,0.5224248,0.17695528,0.21096656,-0.07145402,0.035526242,0.22990724,0.063546255,-0.06998263,-0.11702925,-0.17878507,0.4743494,0.041899007,0.3652155,0.0040510297,-0.039105847,0.16025853,0.20367533,0.29746592,0.15305519,0.040199056,-0.1620597,-0.012039502,-0.14993134,0.29751936,0.02480231,-0.09725326,0.019450158,0.3301955,0.06326823,-0.16732499,0.14316164,-0.2450299,-0.37742463,0.1353848,-0.2207866,-0.28677934,0.08977691,0.10889941,-0.16491577,-0.24729854,0.038845014,0.35010207,-0.007844854,0.15524185,0.23605016,0.25173014,-0.028654769,-0.0853203,0.05339062,-0.03560106,-0.08419206,-0.037625436,-0.007136199,-0.050340775,-0.26250005,-0.24053183,-0.2922615,0.16880646,-0.021148348,-0.1326763,-0.21509308,-0.19233839,-0.3039637,-0.010800075,-0.04540386,0.19961879,-0.10137716,-0.0780421,0.055610463,0.15919133,0.011704825,0.063304074,-0.020995751,-0.047055133,-0.18591538,-0.044996858,0.25982592,-0.04918679,0.15872747,0.03211694
Es,0.7790207,-0.9215456,-0.5292758,-0.5933566,-0.26420248,-0.029454302,0.8052619,0.5423104,0.6699762,-0.6232978,0.22317153,0.5704686,0.5004686,-0.1073868,1.173842,-0.009120744,-0.3206653,-0.16122817,0.3391327,-0.35708314,0.30497196,-0.11490597,0.07458019,0.70798683,-0.12593922,-0.19834754,0.16947562,-0.17347777,0.12840994,-0.07758035,-0.041887686,-0.64505047,-0.60390174,0.10441291,-0.19513272,-0.03022302,0.34387374,-0.27504608,0.015273403,0.27219486,-0.35363007,0.014978204,0.14379042,-0.22640455,0.025859773,-0.06059677,0.3418241,-0.50693685,-0.12471418,-0.3137332,-0.055306777,0.14277129,0.07202384,0.022012748,0.0006997138,-0.15992697,0.052705534,-0.024827423,0.04561386,-0.14537036,0.16376749,-0.024724253,-0.28894448,-0.24706477,0.31810638,0.09317852,0.15830466,-0.18060727,-0.3444807,0.032939725,-0.009632446,-0.018119505,0.002159264,-0.29942238,0.3195475,-0.075767115,-0.29353708,0.060194038,-0.0317974,0.12543526,0.08430137,0.12818709,0.038377717,0.037159756,0.017611146,0.057904392,0.14692184,-0.03755846,0.08342003,-0.25355697,0.0074903443,0.124869786,-0.037071124,-0.06760408,0.07245663,0.051797614,0.054273635,-0.19317153,-0.013386012,0.08070208
Fm,1.0902619,-2.2374513,-0.7456448,0.6464707,0.9555936,-0.18112133,-0.28344765,0.035967495,0.22274873,-0.0941768,-0.7641654,-0.06616932,0.13349181,0.023664743,0.4095999,0.4426917,-0.09360625,-0.38754845,0.23785436,0.45372134,-0.148078,0.010211945,-0.6450115,0.022441387,-0.40612674,0.3623999,-0.07789116,-0.498178,0.11809667,0.18939137,0.07774826,-0.61052537,-0.114617676,0.3769197,0.563289,-0.058240116,0.2679835,-0.44673473,0.038871363,-0.15578285,-0.09702008,0.05591616,-0.08928552,0.062991604,0.14457542,0.10725595,0.14397083,-0.04992293,0.3765916,0.29791722,-0.3209625,0.5245069,-0.44845068,-0.1988804,-0.083729126,-0.08360228,-0.27088097,-0.128881,0.12638196,0.23417082,-0.059256367,-0.03200026,-0.06638707,-0.26064557,0.087873705,-0.31647605,-0.019659834,0.04856743,0.15006912,0.12953052,-0.053544927,-0.16752112,-0.058975346,0.04481526,-0.23660946,0.08335908,0.33046496,-0.022109529,0.12160285,-0.1589785,0.08130318,-0.20890081,-0.20256974,-0.0605616,-0.10590369,0.19743112,-0.06676818,-0.0078037214,0.03125615,-0.0041850694,-0.029366028,0.0038312376,-0.107650734,-0.011707097,-0.033899114,0.012817506,0.08363446,-0.049558014,-0.07302952,0.087869726
Md,1.564146,-1.2046754,-0.044211164,-0.16782829,1.3854359,-0.32624808,-0.79290056,0.30702376,-0.37378824,-0.38471937,0.019807443,-0.41545627,0.1054243,-0.2697583,0.1569443,0.28612906,-0.019009896,-0.2813282,-0.018342543,0.75017107,0.25479576,0.048714966,-0.06152046,-0.35137707,-0.24188092,0.13765663,-0.093611464,-0.21512231,0.43426007,-0.24241717,0.24355057,-0.23559023,0.015790042,-0.4129208,0.14936006,0.48984766,0.40605563,0.2879461,-0.010791808,0.33084527,-0.21418473,0.7278041,0.29762962,0.098528326,-0.1956692,0.3842418,0.19033706,0.03562509,0.17331015,-0.23340738,0.15705444,-0.1460968,0.25913823,0.046702016,-0.3358034,0.030843344,-0.17017786,-0.1454471,0.14440349,-0.3712118,0.0495668,-0.1777571,0.05788849,0.30449343,-0.27139202,-0.2489498,0.16324975,-0.19330502,0.014380647,-0.19143353,0.002531929,0.02625997,0.1077257,0.08765617,0.009038681,-0.27475056,-0.062316187,0.10547642,-0.084474176,0.1991274,0.34198672,0.118499786,-0.116601,-0.089304596,0.15433599,-0.1827212,-0.04520815,-0.08608822,-0.10220706,0.020372558,-0.033120167,-0.095978156,-0.1298757,-0.030776411,-0.005374551,-0.1227557,-0.035523668,0.13334107,-0.021396548,0.032173425
No,3.1163683,-0.5586035,0.29254815,0.23719096,-0.19481388,0.077280626,0.9413245,-0.18035755,0.48913392,-0.17812623,-0.032459162,0.35214812,-0.44173974,-0.04822105,-0.09787383,0.40409654,0.82403743,-0.7571679,1.0520147,-0.78920525,-0.010093935,-0.13645308,-0.1686595,-0.13198693,0.628012,-0.41756535,-0.053124294,0.090731725,0.52804077,-0.20110713,0.22617206,0.1106458,0.23347986,-0.23305693,0.27022702,-0.23683725,0.093162924,-0.1767157,0.121714085,0.18918167,-0.15998459,0.01499949,0.44192493,0.015413329,0.64883137,-0.052796856,0.5561805,0.16687548,-0.032799236,0.11185177,-0.03152347,-0.25198734,-0.03342665,-0.14473957,-0.051029675,0.2351208,0.09931361,0.23656487,-0.23795062,0.37374613,-0.20708722,0.0021925382,0.14352767,0.3191173,-0.18669881,0.028887026,0.07211332,-0.13660099,0.057446122,0.06871844,-0.046371646,-0.0060913786,0.047930047,-0.029346503,0.009585984,-0.0294478,0.072460435,-0.19924212,0.22955693,0.010860302,0.034089863,-0.1436455,0.06359928,0.043066535,0.039870296,-0.07361649,0.054469347,0.03968653,-0.022900842,0.052142773,-0.19026339,0.08651451,-0.021989927,0.10846151,-0.17098145,0.14308557,-0.013312608,0.021469004,0.08784297,0.08788484
Lr,1.4931908,-1.7055074,-0.7199,-0.08625346,-0.04227442,-0.6024183,-0.017302185,0.16808437,0.22210991,0.23411441,-0.4257852,1.0140952,0.21028689,0.06968199,-0.36508912,0.69026685,-0.5494579,-0.57647365,-0.68904775,0.07822853,0.2590626,0.34179422,-0.37685865,0.747631,-0.5494812,-0.3964595,-0.5459719,0.16773227,-0.21617559,0.271746,0.13331975,-0.051648583,0.12440065,-0.02442237,-0.18311782,0.1477204,-0.41161802,0.40392792,-0.3589932,-0.23966192,0.2452797,0.10120318,0.25258997,-0.23930362,-0.23171648,0.06557165,-0.13202341,-0.39934272,-0.39444864,0.44534993,0.26533863,0.15804978,0.034468397,-0.39330155,-0.04987162,0.0128570795,0.13889845,0.34670657,0.18722765,0.023326263,-0.094342776,0.3464006,0.14048828,0.18067664,-0.12068421,0.25189584,0.27753595,-0.03566639,-0.13266984,0.111807175,-0.27827433,-0.0728897,-0.013666257,0.16025631,0.019279782,0.045807756,0.091403596,0.05477877,0.026970334,-0.06419137,0.010699676,-0.08505155,0.15367368,0.16366339,0.043539464,-0.012564517,-0.031840626,-0.09875229,-0.13456589,0.11699681,0.03916399,-0.111512996,0.014579827,0.09099804,0.09555674,0.12841392,0.04191983,-0.02996862,-0.008752232,-0.09132425
Rf,1.3520765,-1.9668102,0.89503217,0.40121824,-0.829972,0.28913823,-0.48063183,1.0005516,0.42670575,-0.36231208,-0.91115946,-0.16899852,0.08997075,-0.12729333,-0.054403067,-0.078492686,0.010818608,-0.6914779,0.002226472,0.1807392,-0.43505174,0.4297104,0.5009941,-0.28228983,-0.16240612,-0.61333394,-0.08897501,0.17331494,0.22323316,0.4312291,-0.43571925,0.14663148,0.25814423,0.7162142,-0.0808914,-0.23855272,0.12308961,-0.111160144,0.10591716,0.2554984,-0.17854846,0.15895373,-0.117282845,0.21545066,0.003129933,0.09317359,-0.50775045,-0.43742004,0.008660209,0.004692018,0.016113684,0.088792525,0.0939552,0.31823444,-0.1408396,0.25900453,0.10169777,0.0792371,-0.26497,-0.19757795,-0.057974614,-0.16838107,0.2721522,0.13963252,-0.16721693,0.20349517,-0.18985318,-0.003632309,0.20699759,0.00077243894,0.00088633597,-0.21445335,0.14692219,-0.22557145,0.24744187,0.021371,-0.031006925,-0.10528167,0.02906068,0.23903291,-0.2795203,0.09747591,-0.048406836,-0.19770795,-0.09811659,0.10963107,0.010072915,-0.1256976,0.1870227,-0.09820769,0.1090911,-0.15131623,-0.084290825,-0.0008000359,-0.02346677,0.071539156,-0.1283804,0.044748213,-0.04324959,0.006326003
