element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Po,1.2829098,-2.0344634,0.045843005,-0.23336007,1.0612992,-1.6824533,1.338883,0.11256503,-1.7306166,0.86261386,-1.6598531,0.30112168,0.07939064,0.08692728,0.07691643,-1.5072659,1.7883453,-1.5873208,-1.1668277,0.55842745,-0.058868967,-1.6248745,0.09458107,0.07924721,0.9431418,1.6186926,-0.94411534,0.7140772,-1.5802469,0.034341734,0.035563298,0.41540974,-0.5931813,-0.4275161,2.8264184,0.0014748824,-0.014189444,0.31206304,-0.58453214,1.8519267,0.31550992,-0.3869625,0.4568074,-1.4500284,0.37621194,-0.911414,1.3180557,0.07318921,-0.0861696,-1.0512272,0.4892583,1.0105445,-0.93075526,-0.8946215,0.8055488,-0.61722374,-0.9324229,0.5091155,-1.597889,-0.3110303,0.2113161,-0.5209218,0.33979508,0.57291216,-0.13178402,0.012383097,-0.23042257,0.95797235,0.41231656,0.6372933,1.7739367,0.11695151,-0.49594772,-1.4537284,-0.15200874,-0.39484578,-1.2147357,-1.1011544,2.0427241,-0.2359214,-0.08895746,0.3844966,-2.3253567,2.1084163,0.39823088,-0.28392377,0.4061064,-0.23040916,0.24325714,-0.7222989,-1.0652381,-0.42286792,-0.9190811,2.0308282,-0.8306859,1.2995745,-0.3553092,-0.49749953,0.577787,-1.4305903
At,1.8661313,-0.13001543,1.5322741,0.49786022,3.0392969,2.328458,3.1174254,-0.658,-1.121738,0.7208778,0.9046212,-2.6204658,-0.6628766,0.3066176,2.21241,2.384813,2.5241513,0.54281926,5.2135005,2.3562574,-0.51272166,0.3937403,1.2627292,-0.11239783,0.57211274,0.55632734,0.2030869,-1.9166516,0.9554699,0.7765631,1.1301607,0.32920676,-1.1863575,-1.6012442,0.9009401,0.67836416,0.0019813764,-0.59221214,0.17132029,-0.783522,-0.6143761,-0.4152671,-0.020376144,0.53250605,-0.032548387,-0.11572158,0.032854937,0.9033693,0.74296945,0.84465355,-0.28534958,-1.1211321,0.07372894,0.89226365,0.32517233,0.0812676,-1.0492038,0.15122189,0.03016933,-0.106251664,0.21161819,-0.08351433,-0.33976105,-0.15934929,0.00025968184,-0.46499062,-0.35032502,0.12789814,0.082691796,0.16981867,0.19236064,0.11916088,-0.0015724961,0.14747867,0.92414856,-0.032723647,0.21210244,-0.33273733,-0.1586253,-0.41109136,0.35954663,-0.45170063,-0.046245627,-0.11146481,0.08245718,0.28149104,-0.49217868,0.040021434,0.15268661,0.31013834,-0.16787776,-0.15877578,0.024209052,-0.061735507,-0.29117325,-0.058392383,-0.012589011,-0.105339155,0.13219343,0.060613792
Rn,-0.34690028,-0.39873314,-0.5882381,-0.6303482,0.8443321,1.2904025,-0.6571939,-0.43796182,0.4012529,0.40035924,-0.045910146,0.1607809,0.13923934,-0.45332825,-0.86888826,0.19874316,-1.9817176,-0.77853644,-0.37641746,0.2215344,0.90638953,-0.5205943,-1.3196175,1.3439829,1.1361674,0.49246627,-0.19130911,-1.4466411,2.1159728,1.4944963,0.5186149,-0.13682543,1.6047741,1.6153382,1.2449217,0.24652082,-1.0151061,0.9045495,0.79759866,1.5264066,0.64956015,0.30837357,-0.3032533,-0.7020255,-0.707415,0.7895527,0.6274153,-0.19586591,0.35382637,-0.0018172784,0.25505346,0.47931406,0.9496721,1.1691808,0.91340244,-0.064463034,-1.7407914,-0.31163138,1.2887194,-0.21621794,0.7965449,2.4346256,1.1225214,-0.6059241,-0.6295662,-0.1731241,0.3631182,1.2476383,-0.08586761,-0.5989781,0.064552195,-0.64280206,0.51047814,0.5868618,0.95986164,-0.38836962,0.7961641,-0.10030068,-0.7650581,0.6604002,0.5537254,-1.6002767,-0.031003838,-0.09686652,0.81557316,-0.7369809,0.18467136,-1.5915642,1.20449,0.8515727,0.49720168,0.9007306,-0.300799,0.5759473,0.06233268,-0.6174426,0.009696978,-0.031784408,0.096531495,-0.16608393
Fr,0.26654923,-0.4368606,-0.6958624,-0.3475146,0.9245129,1.4066344,-1.7210746,0.9243584,-0.018528596,1.2076111,0.8652616,-0.31305668,-0.23192681,-0.1726754,-0.52801883,-1.6483091,0.64545685,-0.7624995,0.8795439,-0.07645519,-0.62008697,0.28728926,1.234999,-0.21941087,2.0325813,-0.5821372,1.5380301,0.5051731,-0.94335043,0.062749855,0.3308811,-1.8123913,-0.021657811,-0.1503391,-0.1417727,-0.4936794,0.866455,-0.1287121,-1.0862674,-0.5943324,-1.2393612,-1.3121741,-1.7836989,-0.57278997,-0.9085434,-1.0797992,-2.2595344,0.036958165,-0.99910563,-0.79943687,0.34389618,1.488102,0.56152165,-1.3055704,0.47179908,-0.7445609,-0.3655253,-0.8900909,1.9082441,-0.05464975,1.376113,2.5413494,-0.8047731,0.009908647,-0.3997337,1.1439719,2.359424,0.11766468,-1.1138033,0.21570311,0.67719185,-1.2678403,1.8350558,-0.64631736,0.6472204,-1.0993348,-0.18237843,0.20143606,0.3949216,0.85055643,-0.5360851,0.75355655,-0.7641485,0.7848225,-1.5470268,0.7047477,0.121830344,-2.2039328,-1.0505519,-0.53810084,0.22055858,0.6477935,-0.32823893,-0.4262717,-1.0879631,1.5333675,0.09530467,-0.1847962,2.2882729,1.1214706
Ra,-0.0890793,-0.49919978,-0.8695618,-0.8041962,-0.38062963,-0.17235255,0.46449775,0.16370808,0.42204353,-0.7009084,-0.03269291,-0.504809,1.156523,-1.4226687,-0.6909872,0.19831863,0.9861977,1.3826987,-0.07983267,-0.024740543,-1.3253771,0.66625774,-1.243256,-0.8261634,0.83227676,1.0909458,0.5392215,-0.09181584,1.157587,-0.8745482,-0.59662944,-0.08890379,-0.8437338,0.42709342,-1.43655,1.0052117,0.04663446,0.10150607,0.003896291,1.5874804,-0.37430337,0.6980144,-1.200004,-0.39705232,0.7192727,-0.62302107,0.08395946,-0.12659195,0.38386884,-0.17121746,-0.90598726,0.093515664,0.871133,-2.0015566,0.92025596,2.1861274,0.18819347,0.17453223,1.0283068,-1.644265,0.025196495,1.0228485,0.18758553,-0.827338,0.92352104,-1.6652815,0.33828166,0.027003901,-0.52728486,1.9288206,-0.63354045,0.7751656,0.19368961,0.17478135,-1.3399827,0.453086,0.7799311,0.7627413,0.59850276,-0.90918964,0.78937,-0.41076797,-0.5585923,-0.03699869,1.644175,0.6198145,-0.8789726,1.7255397,0.002769961,-0.07538678,-0.4593751,0.10885057,-0.15914328,0.09238903,-0.50178313,-0.18723339,1.0354582,1.5020694,1.447798,-0.3558072
Ac,0.5767505,0.23664609,-1.498805,-0.018578038,-0.6831443,-0.5123535,-0.16933565,-0.34607226,0.18056053,-0.6861582,0.25142863,0.021799356,-0.071368665,-0.53143656,-0.1058134,-0.2918776,1.9435114,1.7240635,-0.04005913,0.75106376,0.5103675,0.8799199,-1.822284,-0.331004,-1.7535646,-1.1121114,1.9451289,-0.6298818,1.5154281,0.8787423,0.44300112,0.1289308,-0.7976786,0.10103037,0.09276318,1.379321,0.17287931,0.34931353,-1.2673044,0.904397,1.0434041,-0.5873331,-0.118048176,-1.5783063,-2.8454776,-1.372127,2.09834,0.13896304,-0.78922933,0.17842434,1.2689936,0.5713503,-1.0303049,-0.34173095,0.68918836,-0.7116591,0.60330606,-1.2766917,0.0070423726,-0.7422457,0.33966288,0.12989165,-0.26806524,1.6024495,1.4938442,0.15612195,0.5770912,0.62904596,-0.45804754,-1.351791,-0.6207792,0.3597835,-0.4045122,1.030134,-0.65536404,2.3089018,0.6239627,0.47547713,0.28476694,-0.6338253,-0.18551673,-0.07544204,-1.0195208,-0.40578192,1.110913,-0.23708934,0.7529848,-2.2233975,-1.4442798,-0.2827813,0.87662065,-2.187183,0.20790811,-0.25363183,-1.4362171,-0.009808723,0.6579944,-0.39291897,0.42830467,0.1253508
Th,-0.061850242,0.28589684,-0.19752672,-0.30287713,0.47904673,-0.28905514,-0.42553052,-0.13356695,-0.29622957,-0.1439483,0.4461956,-0.29603085,-0.17397235,-0.24150553,-1.24721,0.41012743,0.53062016,-0.16614227,0.85259545,-0.54045564,-0.8068857,-0.8220775,0.8592339,0.9943769,-1.4003425,-0.08413131,1.0314113,-0.2918271,-1.1090361,-0.98549086,0.5637289,-0.6918407,0.43185222,-0.45659456,0.42774966,-0.8991378,-0.6153902,0.19992355,-3.0350804,1.6347742,-1.8810312,1.4494336,0.30731747,0.6933541,-0.7394439,1.5539683,-1.0545081,-0.074461155,0.4461265,0.79123354,-0.39150274,0.8610217,0.03220429,0.987815,0.021788843,-1.3975469,0.009640482,0.5753206,0.91203195,0.26244515,-1.2115277,-0.22325201,2.3369827,-1.1422929,-0.029860966,-0.94220245,-1.2349855,-1.0252743,0.08164539,-0.67106986,-0.4724853,0.28537977,1.6546794,1.4328089,-0.8750372,1.3424197,-0.34188893,1.2463883,0.5491969,0.052629165,0.13345648,0.11394085,-0.25608748,1.666706,0.31872368,-1.3330252,1.1881982,0.22706583,-0.16727619,-1.5838714,0.7702318,0.7638884,-1.1641563,-1.4552093,0.2208882,0.110432215,0.3784943,1.5431588,0.44987372,1.8446285
Pa,-0.81166804,0.5321686,0.092386015,0.84706205,0.07902315,-0.49716333,0.7903039,0.8389264,1.882542,-0.7053298,-0.5655379,-0.25513119,-0.6480244,-1.2461243,-0.35748962,-0.013724419,0.71730155,0.3188505,-0.5501824,-0.5283468,-1.8572019,-0.003090145,-0.105585724,-0.19282296,-0.6107889,-0.20490156,-0.41711226,-0.7932845,0.2074923,0.21155538,-0.5963472,-1.5626891,0.41769937,-0.33846015,3.3637102,-0.4139,0.8861192,-0.8434953,-0.05560241,0.9926795,-0.9144682,-1.0868521,0.17573957,-1.486994,1.6536376,-1.099161,-0.75670457,-0.6939043,0.7087579,1.2458322,-0.7449805,-1.0426371,-1.8600972,0.104770094,0.8818449,0.38343388,1.8895766,-0.07203532,-0.33883363,0.9705009,1.1920967,-0.9136675,0.5813969,2.5151467,-0.2624167,-0.575678,-1.8255906,-0.44651902,0.061509702,-0.8700959,-1.1128494,0.384539,1.5575731,-1.8354764,1.1049026,-0.13039662,0.10898474,1.1278261,1.4549112,0.24945855,0.047889672,1.2326797,0.54503393,-1.7965257,-1.5695432,0.8176029,0.29548737,-1.5051724,0.31536418,-1.4989494,1.7025033,0.8398797,-0.33730412,-0.3591822,1.8156022,-1.340116,0.88903356,-1.5089219,0.54288816,-0.10423557
U,2.0743508,1.4931914,0.8161419,-0.85166454,0.28006053,1.5142528,-0.7019852,-0.16429399,-0.083050594,-1.0628178,-0.26500726,-0.0719972,-0.020604258,0.14670676,0.31251538,0.9260274,-1.8571041,0.0062481565,-0.6746715,-0.55665416,0.34786892,-0.9737817,3.2326856,-0.6623966,-0.35653266,-0.40939707,-0.97109556,-1.9576795,1.271718,-0.1777806,0.33739063,1.101213,0.7530224,0.4897381,-1.4309198,-0.7839369,0.28403896,-0.3259448,-1.53214,1.1025059,0.1562698,0.65279716,-1.1886053,0.024068352,1.6907171,-2.0761645,1.4253557,1.1848395,-1.0150075,-0.35389513,-1.5129485,0.13003302,-1.1263765,-1.422567,0.35928893,-1.1848108,-0.016116444,0.820511,0.30994794,-1.1513598,0.604898,-0.82054853,1.3818296,0.25004008,2.284972,0.8203075,-0.25640652,-0.16018125,-2.163023,-0.20855372,0.98423934,0.05442198,0.2999616,-0.5713965,-0.85156584,-0.62662435,-0.49209926,-1.6843361,0.268932,3.0581808,0.39275467,0.12671319,-0.19261539,-0.00292498,1.2299378,0.006332597,-0.74909866,-0.020302555,-1.934058,-1.0556897,0.3210067,0.04059631,0.5168983,-0.1914567,0.17391403,-0.7115593,-1.5761076,0.61069053,0.3532204,0.38329068
Np,-0.63982517,-1.6371034,-0.17122309,-1.3223448,0.6079782,-0.27855986,0.42545018,-1.1372596,-0.23959763,1.1469256,-0.4584777,0.44803134,-1.8667886,0.41017845,-0.580877,1.345091,-1.5735815,-0.43136367,-1.3749284,2.6985826,-1.4208267,0.022041304,-1.6536269,-0.3312609,-0.08346434,1.5715799,-1.3206258,-1.1267215,1.3013604,-0.29459605,-0.68207216,1.0291073,2.4553003,-0.9056797,-0.7541898,0.27551296,3.911635,-0.6072683,0.6210652,-0.32753074,0.37896276,-0.14197038,-1.2451987,1.5146929,-0.18567613,-1.4541931,0.37837446,-1.1079493,-0.32300138,-1.5109714,0.5191911,-0.15083069,-1.1648147,-0.32176313,-1.4567144,-0.8703631,0.28549162,-0.6294158,0.77576053,-0.14313306,-0.2876202,0.9278747,0.49933913,0.6193058,-0.07617051,2.0715423,-0.0064902892,-1.4687772,0.97878355,-0.49740008,0.110846266,0.16093636,0.64811367,-0.26138476,1.3518748,-0.22016189,0.86325884,-0.31891176,-0.13693719,-1.6312457,-0.6157302,1.0811568,0.3077935,1.4412944,0.029078279,-0.50569046,0.54811054,1.1978459,-0.08547592,-0.977288,-0.47975653,-0.8606306,0.24671245,-0.37847772,0.5062527,-0.45587593,-0.10218437,0.42698264,0.30756074,0.26236805
Pu,0.55873644,1.4631189,-0.1412806,-0.22958207,0.17295536,0.17053528,-0.74570966,-1.2331213,-0.24802597,0.6480367,0.20667972,0.3118675,0.9681447,-1.379853,-0.20131391,0.23639731,-0.09030301,-0.24155939,-0.5745813,-0.4044276,-1.0154308,-0.15086365,-0.5622961,-0.5535433,-1.5975326,0.33051938,-0.896075,-0.0830419,0.6601488,-0.106521726,1.2506367,0.1259851,0.38813344,-1.3707945,1.9492201,-0.5326416,0.63961565,0.3890426,-0.648426,0.26617125,-0.7573586,-0.36184886,-1.7617023,0.10720645,0.7256768,0.65440387,0.4786663,0.62940335,0.4043486,0.29920718,0.32175004,0.5466665,-1.0141088,1.8729541,0.10029738,1.2512679,1.4320964,-0.023103584,-1.3879716,-0.98233676,-1.7136834,0.629155,1.0413631,-0.62695515,-0.24995585,-0.574445,-0.9144964,0.104878746,0.18543018,0.9690523,0.17307922,-0.29603288,0.2745967,1.5997442,-0.84988993,-0.17355327,1.3953826,0.76459366,-1.1898516,-1.2284992,-1.3679332,-0.20789152,-0.93290716,0.09811353,1.168443,-0.8437327,-1.2345376,-1.6283543,0.7121781,1.2718338,-1.1084332,0.92384624,0.9478406,1.0407956,-2.278518,0.7370899,-0.041803844,0.034618396,-0.13963045,0.21465862
Am,-0.9752217,-0.053335227,0.40925184,0.40310758,0.20954716,0.60550076,0.54728323,1.358397,1.1727697,-1.524995,2.1028018,-0.25999913,-0.7103818,1.6343464,-0.4405865,-1.8813127,1.4676175,-0.13365337,-1.4772315,-0.30648127,0.79030234,-0.51514673,0.5638247,-1.488024,-0.78386915,1.4056642,-1.9331741,-2.5558367,0.26496753,-0.37734497,-0.69569606,0.74167025,-0.63860637,-0.1302942,1.555772,1.4885298,-1.8561871,-0.9668065,-1.5391021,-1.838191,2.3251565,-0.8042323,0.73102283,0.41940603,0.73054886,-1.6786685,0.5657498,-0.3133374,0.37705007,-0.5242614,-0.928092,0.8670554,1.184204,-0.40020412,-0.93553877,0.60775095,0.8131911,-0.55820936,1.8597785,-0.25502133,-2.2520468,1.9776493,-0.06488905,-0.6724306,-1.6564702,0.9202239,-0.023166688,-0.17393993,1.087991,-0.08668408,1.0650096,1.6039006,0.7130435,2.2901456,-0.15645526,0.75687736,-1.6973522,-0.4209266,-0.76213366,0.03461948,0.58471936,-0.100134075,0.22476572,0.3699017,0.34252754,1.8142493,0.59930426,-0.22530034,0.97305995,0.16931903,-0.43346372,0.06907216,-0.6988815,-1.0554779,0.09265467,-0.8065988,0.23547357,-0.872938,0.5299415,0.8068368
Cm,-0.9548997,-0.48971224,0.2920687,-1.1464175,-1.3892201,-0.19591083,1.1460208,0.2745426,1.8771346,-0.114413746,0.3371574,1.7979627,0.91465604,0.699992,1.2970575,-0.8651049,0.85368735,1.1527207,0.34381917,-1.1819093,0.20049158,-1.1207857,1.4965047,0.18644047,0.52674985,-0.424905,-0.96806663,0.061124604,0.5301011,0.061780307,1.5768598,0.046703532,0.7394936,0.48477733,-0.89448524,-0.8505268,0.11315009,-0.16090883,2.1362188,0.05124156,0.7807671,-0.67821014,0.8493381,2.8984492,-0.5295852,0.7031339,-0.20432523,-0.35580146,0.8560532,1.3011233,-0.57117075,-1.7711499,0.2272166,-0.31862584,-0.16070367,-1.2280818,-0.5819637,0.1798312,1.0652903,0.44453812,0.32555798,1.5501661,1.4383491,1.4680101,1.197018,-0.943688,-1.4318489,1.1953254,0.90754586,1.5132734,-0.4656244,-0.32390782,1.0162879,-0.2567322,0.3119896,0.9287239,-0.59888744,1.4849204,-0.096320674,-0.022895934,-0.07475382,-0.328758,-2.0490525,1.0869402,-0.2078109,-0.33512387,0.75231916,-0.67670643,0.607059,0.29495475,1.6242476,-1.1958508,0.050423685,2.714026,0.27100736,0.9301111,-0.87458336,-0.62120575,1.3344208,0.5681796
Bk,-0.91830134,0.8571343,0.26973554,1.1073899,-0.27254826,-0.19612235,0.3714416,0.6704062,0.5107932,-0.20562035,-0.4323053,-1.2667298,-0.11281759,-0.38799292,0.34270132,0.1013171,0.515997,-0.57298577,-1.4396513,0.4933882,-0.5658719,-0.43282866,-0.4100252,0.46914008,1.3312913,-1.3533411,-0.09264188,-0.2343855,-0.22231969,0.24126208,0.91884905,0.35410044,0.38700646,-0.32577264,1.5233289,0.57882917,-1.7452028,-0.63235587,0.5148297,0.28214896,-0.28391877,0.73940396,-0.36327997,1.4530787,-1.661278,0.10642123,1.102926,2.0149107,-0.56377906,-2.0631204,1.3556987,-1.5459856,0.80704296,-2.2791018,0.050880086,-1.3998079,1.2998025,-0.30521974,2.0263379,1.0865687,1.3987623,-2.1907365,1.735859,0.77180374,1.0296118,1.0364037,-0.3944109,-0.7788346,0.91220534,-0.074464075,0.8709446,-0.069079615,-1.3399502,1.6221988,0.30770037,-2.1686668,0.18466046,1.0532305,0.552224,2.1024933,-0.44637313,-1.8968475,0.95393795,-1.1862979,-0.6761864,-0.71281815,-0.60820234,-0.91067094,1.1845859,0.14478827,-1.4034503,0.8135846,0.5388088,-0.5066298,-0.92107415,-0.49952474,1.5056987,1.519474,-0.25935808,-1.3725796
Cf,0.16459383,1.4109689,0.06571975,0.7921976,1.4755203,2.3344784,-2.1002483,-0.42604935,0.7501019,-0.52736187,0.49468338,2.431139,-0.8915274,0.3860554,-0.83879864,-2.3808036,1.1554688,-1.5716176,-0.2757144,2.1224556,-0.6999013,1.3232868,0.8119214,-0.33659396,0.020743232,0.8686352,-0.52315766,0.12671982,-1.2094051,3.03679,-0.54834276,0.38146502,-0.41359466,0.9258874,-0.10326634,-0.7088303,1.8105903,0.1782153,0.24514696,-0.789626,1.5718164,0.90690315,-1.4404645,1.0858122,0.22465533,0.037720617,0.92916465,-0.716398,-1.57331,1.0478421,-0.94222933,-0.5261602,1.420451,-0.021371989,2.6214516,-0.7653764,0.43864194,0.6916118,-1.9353019,0.8952339,0.50009465,-1.4676194,0.16837445,-1.3886296,0.18040642,-0.8234953,-1.5453445,0.23178974,-0.42779738,0.31941253,-1.9896462,1.7736927,-0.2647027,-0.09133061,0.12815905,-0.43795815,0.2040462,-0.6350671,-0.41357306,-0.7615625,-0.077578455,-1.3550148,0.765007,-0.41973263,-0.02082345,-0.41036925,1.8036972,-0.7406014,0.021789301,-0.30621043,-0.19837633,-0.94659597,-0.094027735,-0.33022553,-0.55179054,1.1312947,0.649112,-0.58065337,-0.056232825,-0.17876297
Es,-0.02263379,-0.27247265,0.426692,-1.2910851,-0.12802888,-1.8360833,1.5372545,-0.36930642,1.2488183,-0.32196698,0.13745327,-0.51743835,0.40252554,-1.523758,-1.287487,-0.9339618,0.9459646,-1.2722834,0.87909794,-0.4059297,0.9107514,0.15658017,-0.8708606,-0.80077505,1.3769579,0.39010882,-0.4941797,-1.2947206,-0.57196677,1.0261798,-0.29068542,-0.4915749,-1.0786226,0.08606138,-1.3006016,0.31829444,-0.33481166,-0.41762513,0.03999408,-0.3850176,1.0923923,0.22595027,-1.8536665,-0.06502103,0.7069623,2.038036,1.180742,0.7806263,-0.2945481,-0.5147101,0.9841724,0.15218396,1.206369,0.8047623,-0.19025122,0.72612125,0.77615595,-0.68183786,0.48538363,-1.3708524,-0.70718247,-0.70520175,-0.0296703,0.5650497,1.7463912,1.6834877,-1.5180298,0.015706262,-2.134097,-0.35349903,-1.8618524,-1.7230545,0.03554109,-0.5133789,1.760384,1.0962585,-0.6954356,0.43437555,0.28978026,0.37064454,-0.46196985,3.606465,-0.73157597,0.16744398,-1.1122887,-0.82308894,0.48057753,0.25967288,-0.88350505,1.3939213,-0.62233007,0.6196193,0.60199445,-0.72724813,-0.65249074,-1.6942105,-1.2189904,0.14221759,0.07983455,-0.23489204
Fm,-0.87929916,-0.22833176,0.026487663,0.6041133,1.1111766,1.8655055,-0.8921171,-0.7982487,-0.16084631,0.82562953,0.4995752,-0.061856262,-0.5574849,1.2040374,2.1667066,-2.4343824,0.032955885,-0.63980705,-2.0941517,0.3373018,0.1960515,1.4899734,-0.1145409,-1.9618787,1.942852,-0.025055876,2.6045651,-0.49162477,-0.9165696,-1.6383383,0.98334575,-0.8315522,-0.27311403,-0.13484633,0.43633986,-1.2444017,-0.33238205,-0.51604897,2.6035721,0.578007,0.46535352,-0.08933737,0.08873652,-0.14692396,0.68436974,-0.94654953,-0.2235981,1.6265835,2.3792918,1.2278035,0.654839,0.45496485,-2.095468,-0.85627776,-0.61410064,0.7060202,0.4470331,-0.32950446,1.0703202,0.9036322,0.35878372,-0.89821965,0.9082816,-1.9928163,-0.29867363,-0.46333387,-0.51809007,-1.1799071,-1.8259022,-0.544192,-0.41497913,-0.9668555,0.34483337,0.92036337,-0.4207775,1.2628058,-0.14088412,0.95889074,-0.02290477,-1.4004939,-0.69121706,0.8645273,-0.046366584,-0.016886624,0.76694965,-0.23029132,-1.5616808,1.5593745,-0.13174726,-0.475451,1.448523,-1.1550674,-0.2520199,-0.40379387,-0.4564423,-0.29976547,-0.5518958,1.3620332,-0.19878642,-0.6119395
Md,0.51723266,-0.49286404,-0.4897589,-1.310379,0.5371062,0.3364329,0.3901215,0.24332243,-0.4419949,-0.42808238,1.3239352,-1.3415058,-1.3052028,0.5077027,0.33097708,0.6417378,0.6940815,-0.25104123,-0.9087176,-0.13569354,2.6224039,-1.2077533,-1.3468468,-1.1415042,-0.52089727,-1.0175806,0.5642156,1.270362,-0.4652298,0.4863073,0.9256876,-0.9836334,0.94100744,-1.4830772,-1.2372245,-0.31719434,0.43492794,-1.4698083,0.9738949,-0.589109,-1.0876945,-0.35606194,-0.83467984,1.0656669,-1.4821808,0.42227724,-1.2587041,-0.7414122,-0.12596542,-1.6867089,0.12439146,-0.36997828,-1.5691025,0.92928493,1.5294405,-0.31037608,2.3340683,-1.376539,-1.2299944,-0.54961663,-0.3753827,0.1701777,0.70603526,1.0459555,-0.35526493,0.09272594,0.34771815,1.0893004,-1.4520785,-0.77297837,0.21817501,2.4964042,-1.0079732,-1.434397,-1.2118663,-0.13137902,-1.7375509,0.824467,0.43537647,0.42417303,-0.9336581,-1.3787615,1.4796408,1.4083043,1.7016025,0.32872763,-0.29865542,0.05439213,0.61429304,1.2375292,1.3320944,1.6082067,0.41916987,0.13409293,0.008902002,0.5132262,-0.7469824,-1.5248666,-0.06893704,1.4787567
No,-0.030458603,-1.052157,-0.13410892,-0.20479491,2.0059898,-0.13944177,-0.5344994,0.13636805,1.1647592,-1.3412983,-0.095011465,-0.18463978,0.68102646,0.09105527,-0.9648508,0.534705,0.65595996,-0.16504554,-0.47023377,0.1459969,0.5606371,0.44792375,-0.5688649,-0.03126042,-0.5881098,-0.19860604,0.85936034,0.27343065,0.60818875,-1.2565455,2.150347,2.9852495,0.99779147,-0.47749218,-0.19431297,-0.6531074,0.95834327,1.3300717,-0.4302078,0.34460884,0.012063191,-0.8320858,0.911261,0.15948741,0.29314893,-0.19883785,-0.6966245,0.041538563,2.2180579,-0.5759726,0.26786938,0.057541706,2.969954,0.18770115,1.0607572,0.19362964,-0.5603592,1.390091,-1.0843501,0.96538836,1.6111131,0.96676695,-1.4930125,-0.71489906,0.80622005,0.25628042,-1.5543562,0.8859555,-0.6594586,0.54323775,1.1189853,-1.0363493,-1.2758504,0.11548946,-1.4996077,0.6568641,-0.8363228,0.7573194,2.2395544,1.027138,-2.2443645,0.8977679,-0.26455683,0.22012483,0.62124735,-0.028275326,1.3222497,0.24324876,1.457797,-1.0180571,-0.09584299,-0.13928598,0.26365831,-2.5359771,1.1379818,-1.2119148,-0.3810691,-1.6156571,-0.6498661,-0.3517692
Lr,-0.88943577,-1.5739442,-0.651115,-0.6099658,0.8779447,-0.56459874,-1.1108369,-0.06526045,0.4187187,0.61956847,0.08158128,0.95790845,-0.11100072,0.511523,0.2719519,0.17172278,-0.011553843,1.1626117,0.49064597,0.90517277,-0.05730929,0.62254065,-0.13918513,1.3944358,-0.4076401,0.42801127,-0.19653964,0.4914017,-1.1577829,0.18062541,0.546463,2.016216,1.3780838,-0.4905694,-0.1759605,0.75509167,-2.628992,0.87628996,-1.1784647,-1.2547718,-0.8536398,1.1797562,-0.47526568,-0.5618785,0.11326501,-1.5433568,0.12539572,0.37767816,0.77033466,-0.34428686,0.92365277,-0.55015177,-0.6475896,2.3233404,-1.1530559,0.24376176,1.1497291,0.2664141,1.2536349,1.5063535,1.3156908,0.2410487,0.8869631,-0.22256413,-0.05315646,0.3511839,1.2848835,-0.75587445,-0.1251855,-1.0422443,-1.0497282,0.13649255,1.283347,-1.3476917,-0.18974811,1.5815765,-0.23323135,-2.3108923,0.54306245,0.43684334,0.741275,0.26620758,-1.8556311,-2.1729603,0.95785093,-0.46920052,0.15264978,0.41891372,0.15609182,0.6286844,0.067665204,0.21876518,0.9500385,-0.7795094,-0.6081399,3.0840855,0.19928098,-0.92598987,-0.8681534,-2.0645683
Rf,-1.151923,-1.2451802,-0.74848074,-0.3178812,0.63134664,1.4387938,0.06783792,1.2275282,0.39438418,-0.015066036,1.7099409,0.33424738,-1.515297,-0.39502448,0.9675367,-0.9356812,-0.20034601,-0.6648931,1.4850003,-1.03442,-0.0069862097,-0.3830892,-1.7254605,-0.56775683,2.3388252,-1.899359,-1.023137,1.9472305,3.2418065,-1.0842967,-1.824514,1.224141,0.076010734,1.295515,0.3357023,-1.8678414,-0.77966017,2.8675091,-1.6506249,-0.11351122,-0.33649555,-2.7367017,0.9387757,-0.52697515,-0.18625274,-0.8694802,0.7149386,1.5506408,-1.2748711,-0.39275452,1.2202693,-1.247626,-0.47419435,0.355118,0.8376234,-0.900595,0.26588315,-0.39241752,-2.3472657,-1.0849059,-0.872014,0.22066595,0.17602041,-1.0405427,0.17836495,-0.338933,-0.5241796,-0.2975259,0.596253,-0.536882,-0.61912876,0.06248742,1.4680985,0.17657153,-0.41780218,-0.6481203,0.98110443,0.03235062,0.04186194,0.87483424,0.05441853,-0.22853732,0.0024685818,0.14097393,-0.6060732,-0.11810348,-0.73559874,1.6416043,-0.025843201,0.014592759,-0.06706933,-0.890669,-0.46574667,0.41556466,0.7526451,-0.5815553,-0.48687226,0.13575071,-0.98310167,0.6105086
